노선,기종점,월,정류장순번,정류장,이용자유형,합계,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,00,04,01,02,03
516,현광아파트후문 - 현광아파트후문앞,202302.0,28.0,주안역환승정류장,청소년,655,0,4,10,3,8,9,12,25,20,33,41,52,27,47,58,57,65,82,68,34.0,,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202303.0,28.0,주안역환승정류장,청소년,817,0,3,17,6,5,4,9,23,24,38,39,105,108,66,52,48,69,71,103,27.0,,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202304.0,28.0,주안역환승정류장,청소년,706,1,1,10,7,6,8,8,16,20,40,31,87,86,34,45,53,53,79,87,34.0,0.0,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202305.0,6.0,인하대역(7번출구),청소년,1735,5,5,343,389,15,18,19,32,49,48,70,70,148,75,79,74,63,100,108,25.0,,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202306.0,10.0,풍림아이원아파트,청소년,1361,0,2,78,142,12,15,14,16,23,20,543,134,86,65,35,40,31,40,62,3.0,0.0,0.0,,0.0
516,현광아파트후문 - 현광아파트후문앞,202307.0,28.0,주안역환승정류장,청소년,729,0,2,7,5,12,7,15,32,38,35,42,85,70,52,53,48,64,71,59,32.0,0.0,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202308.0,6.0,인하대역(7번출구),청소년,1368,2,2,151,289,15,9,14,30,39,53,56,92,106,66,59,88,124,105,65,3.0,,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202309.0,6.0,인하대역(7번출구),청소년,1558,2,3,248,400,15,10,17,24,18,30,63,89,122,96,57,101,104,89,63,7.0,0.0,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202310.0,6.0,인하대역(7번출구),청소년,1534,1,5,257,369,7,9,17,43,39,29,61,93,123,82,62,73,112,98,48,6.0,0.0,0.0,,
516,현광아파트후문 - 현광아파트후문앞,202311.0,6.0,인하대역(7번출구),청소년,1661,2,0,227,468,9,15,23,38,45,33,77,106,94,110,75,92,85,98,60,4.0,,0.0,,0.0
516,현광아파트후문 - 현광아파트후문앞,202312.0,6.0,인하대역(7번출구),청소년,1600,2,1,156,328,4,8,25,74,55,40,109,108,122,91,96,115,103,94,59,10.0,,0.0,,
517,기점(미정차) - 신창아파트,202301.0,16.0,신포시장,경로,206,0,0,0,3,9,8,17,28,26,25,15,20,14,17,11,6,2,1,4,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,47.0,남중학교,경로,87,0,0,4,5,5,9,10,7,4,5,5,15,5,2,3,2,2,1,3,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,14.0,동인천,경로,378,0,6,22,7,10,10,20,36,20,38,41,31,52,17,22,18,9,13,6,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,49.0,제물포역,경로,54,0,0,0,1,1,2,3,1,5,7,2,9,8,1,3,3,2,1,5,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,14.0,동인천,경로,365,1,5,26,9,11,17,17,30,15,35,30,30,66,20,20,12,11,4,6,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,15.0,동인천역,경로,177,8,6,7,6,2,8,7,19,10,12,23,18,18,9,11,4,3,2,4,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,14.0,동인천,경로,328,1,16,11,11,10,9,10,21,18,13,41,32,38,18,32,20,14,4,9,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,49.0,제물포역,경로,141,0,2,5,2,15,6,11,14,9,1,12,18,8,7,6,6,7,7,5,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,14.0,동인천,경로,343,0,19,2,6,13,15,18,20,35,28,27,37,35,29,28,10,15,3,3,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,14.0,동인천,경로,374,0,14,4,8,19,18,14,15,34,33,46,40,48,37,27,3,9,1,4,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,16.0,신포시장,경로,177,0,0,2,6,6,11,7,11,20,14,18,21,13,17,10,2,3,13,3,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,14.0,동인천,경로,297,0,15,3,5,2,13,14,16,28,27,22,29,45,33,15,11,11,3,5,0.0,,,,
517,기점(미정차) - 신창아파트,202301.0,0.0,기점(미정차),국가유공자,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,15.0,동인천역,국가유공자,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,1.0,윤성아파트(인항고교),국가유공자,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,14.0,동인천,국가유공자,22,0,0,0,7,6,0,1,1,0,2,0,0,1,0,2,0,1,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,0.0,기점(미정차),국가유공자,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,0.0,기점(미정차),국가유공자,5,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,0.0,기점(미정차),국가유공자,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,0.0,기점(미정차),국가유공자,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,15.0,동인천역,국가유공자,7,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,15.0,동인천역,국가유공자,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,0.0,기점(미정차),국가유공자,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,49.0,제물포역,국가유공자,7,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202301.0,14.0,동인천,어린이,18,0,0,0,0,0,0,0,1,2,0,2,4,5,1,1,0,0,0,2,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,48.0,제물포역,어린이,28,0,0,0,0,2,2,1,1,1,5,1,0,2,7,3,1,0,1,1,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,0.0,기점(미정차),어린이,5,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,17.0,송도중학교,어린이,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,48.0,남중학교,어린이,51,0,0,0,0,1,0,2,1,2,6,12,14,5,4,2,0,0,0,2,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,0.0,기점(미정차),어린이,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,49.0,제물포역,어린이,38,0,0,0,1,0,0,4,2,1,3,10,5,5,0,4,1,0,1,1,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,43.0,인하대역4번출구,어린이,16,0,0,0,4,0,0,0,0,0,2,5,0,1,1,1,0,0,1,1,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,15.0,동인천역,어린이,34,0,0,0,3,0,0,1,0,0,1,9,1,6,4,4,2,0,2,1,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,14.0,동인천,어린이,10,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1,0,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,0.0,기점(미정차),어린이,6,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,15.0,동인천역,어린이,52,0,0,0,0,1,1,1,8,3,4,7,2,7,7,5,2,2,1,1,0.0,,,,
517,기점(미정차) - 신창아파트,202301.0,15.0,동인천역,일반인,4053,53,75,284,463,139,75,103,146,136,214,142,174,369,361,410,286,285,158,180,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,14.0,동인천,일반인,4036,32,17,128,132,106,87,78,167,114,180,193,218,385,418,663,346,407,142,223,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,14.0,동인천,일반인,4673,36,35,142,163,122,121,108,181,133,276,185,244,502,476,799,443,362,119,226,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,14.0,동인천,일반인,4448,34,39,144,155,100,108,107,177,126,204,209,233,500,441,755,431,320,162,203,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,15.0,동인천역,일반인,4063,72,70,192,345,137,103,118,193,125,204,215,196,371,384,385,310,262,163,218,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,14.0,동인천,일반인,4124,46,32,127,111,114,95,78,162,117,186,205,182,419,437,775,333,345,152,208,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,14.0,동인천,일반인,4215,41,43,138,121,83,135,104,136,162,120,196,196,330,413,879,399,352,140,227,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,14.0,동인천,일반인,4246,29,72,143,171,71,114,72,129,149,107,182,235,307,468,829,443,403,146,176,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,15.0,동인천역,일반인,4074,51,102,130,474,135,133,90,178,169,154,235,199,405,334,427,226,251,210,171,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,15.0,동인천역,일반인,4381,73,103,117,418,131,167,125,217,192,156,278,197,400,374,434,269,261,238,231,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,14.0,동인천,일반인,4663,12,66,155,171,96,100,81,117,209,162,190,276,327,531,918,531,416,140,165,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,15.0,동인천역,일반인,4714,75,96,135,472,125,153,123,183,212,140,219,214,443,417,515,353,358,223,258,0.0,,,,
517,기점(미정차) - 신창아파트,202301.0,15.0,동인천역,장애인,54,0,0,1,1,3,1,4,4,5,2,4,4,4,1,11,1,1,4,3,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,14.0,동인천,장애인,49,0,0,1,5,1,1,2,4,2,1,3,5,7,3,4,3,3,2,2,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,25.0,용현초등학교입구,장애인,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,49.0,제물포역,장애인,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,0.0,기점(미정차),장애인,10,0,0,1,0,0,1,0,0,5,0,0,1,0,2,0,0,0,0,0,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,14.0,동인천,장애인,46,0,1,0,2,5,2,1,0,1,5,5,4,8,3,4,3,1,0,1,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,15.0,동인천역,장애인,45,0,0,0,3,3,3,1,4,1,3,1,1,9,3,3,1,5,1,3,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,15.0,동인천역,장애인,27,0,0,1,4,2,1,1,1,2,1,0,1,4,3,2,1,0,1,2,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,52.0,용현시장,장애인,16,0,0,1,1,1,2,1,2,1,1,0,0,1,1,0,1,0,1,2,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,15.0,동인천역,장애인,45,0,2,0,3,6,5,0,4,3,2,0,4,3,5,2,2,0,0,4,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,15.0,동인천역,장애인,56,0,1,0,0,5,7,1,3,3,1,2,1,3,3,18,3,0,0,5,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,15.0,동인천역,장애인,74,0,2,1,4,7,5,1,2,4,2,3,4,4,11,15,3,1,3,2,0.0,,,,
517,기점(미정차) - 신창아파트,202301.0,15.0,동인천역,청소년,379,0,0,4,17,16,2,14,12,14,28,36,24,26,27,29,35,50,32,13,0.0,,,,
517,기점(미정차) - 신창아파트,202302.0,15.0,동인천역,청소년,359,2,0,10,0,7,19,30,25,12,19,13,20,42,21,30,41,30,19,19,0.0,,,,
517,기점(미정차) - 신창아파트,202303.0,15.0,동인천역,청소년,914,0,0,31,98,5,4,10,20,21,16,75,158,249,62,37,41,37,29,21,0.0,,,,
517,기점(미정차) - 신창아파트,202304.0,13.0,배다리,청소년,106,0,0,3,4,0,0,1,3,0,1,3,13,32,5,4,9,11,0,17,0.0,,,,
517,기점(미정차) - 신창아파트,202305.0,15.0,동인천역,청소년,811,1,2,25,54,5,4,12,70,31,18,74,109,149,76,46,40,31,36,28,0.0,,,,
517,기점(미정차) - 신창아파트,202306.0,49.0,제물포역,청소년,545,0,8,37,6,6,16,20,8,20,14,65,65,89,51,37,31,29,23,20,0.0,,,,
517,기점(미정차) - 신창아파트,202307.0,15.0,동인천역,청소년,662,1,3,18,55,5,3,5,96,45,27,39,125,51,51,44,21,25,22,26,0.0,,,,
517,기점(미정차) - 신창아파트,202308.0,15.0,동인천역,청소년,569,0,1,7,53,2,4,7,14,15,12,32,177,65,33,36,39,28,24,20,0.0,,,,
517,기점(미정차) - 신창아파트,202309.0,15.0,동인천역,청소년,683,1,1,4,41,3,4,10,21,20,10,54,183,112,37,55,38,39,28,22,0.0,,,,
517,기점(미정차) - 신창아파트,202310.0,15.0,동인천역,청소년,741,3,1,18,67,7,6,12,57,25,18,78,113,88,45,56,32,38,49,28,0.0,,,,
517,기점(미정차) - 신창아파트,202311.0,15.0,동인천역,청소년,769,0,0,15,63,9,13,11,48,39,17,89,144,103,36,53,43,35,30,21,0.0,,,,
517,기점(미정차) - 신창아파트,202312.0,15.0,동인천역,청소년,656,2,0,3,42,9,6,9,68,51,22,72,76,86,44,39,47,39,19,22,0.0,,,,
518,종점(병무청) - 종점(병무청),202301.0,24.0,(구)시민회관사거리,경로,879,38,1,50,71,32,42,66,69,66,74,76,88,95,36,28,17,16,9,5,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202302.0,15.0,(구)시민회관사거리,경로,25,0,0,0,0,0,2,1,2,2,3,3,0,1,1,1,1,1,0,7,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202303.0,24.0,(구)시민회관사거리,경로,1127,48,5,91,83,33,96,69,63,50,86,87,132,115,56,19,36,22,29,6,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202304.0,14.0,재흥시장,경로,100,0,5,1,5,10,5,9,12,9,6,13,4,9,0,0,0,2,0,9,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202305.0,24.0,(구)시민회관사거리,경로,1051,36,4,139,66,34,76,82,59,62,75,86,109,96,41,15,24,14,17,15,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202306.0,18.0,주안역,경로,349,2,1,23,35,20,17,26,18,31,29,25,22,26,13,9,6,18,16,10,2.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202307.0,22.0,석바위,경로,592,5,4,33,14,32,41,57,65,54,61,59,50,40,24,10,12,14,7,9,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202308.0,24.0,(구)시민회관사거리,경로,1113,33,3,103,50,38,51,72,79,76,90,130,131,101,34,33,34,26,15,12,2.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202309.0,4.0,하나아파트,경로,275,6,2,1,9,17,30,32,43,44,29,14,12,6,1,4,5,13,1,6,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202310.0,24.0,(구)시민회관사거리,경로,1155,31,5,109,82,32,55,78,75,78,88,115,117,111,60,42,36,28,7,5,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202311.0,18.0,주안역,경로,328,1,1,18,22,23,16,21,25,17,28,33,26,14,27,14,9,13,13,4,3.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202312.0,18.0,주안역,경로,338,1,0,27,7,17,22,29,20,15,29,30,30,20,20,9,14,22,16,6,4.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202301.0,1.0,학산사거리,국가유공자,30,0,0,3,1,4,10,2,0,2,2,2,0,1,2,0,0,0,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202302.0,27.0,신기.남부종합시장(진흥사거리),국가유공자,49,0,0,0,1,0,0,2,4,3,12,4,8,0,5,3,4,1,1,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202303.0,2.0,학익고등학교,국가유공자,30,0,3,8,12,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202304.0,22.0,석바위,국가유공자,14,0,0,0,0,0,0,1,1,3,0,1,1,4,1,0,0,1,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202305.0,17.0,주안역,국가유공자,38,0,0,0,0,0,0,0,1,2,1,1,8,10,11,1,2,0,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202306.0,24.0,(구)시민회관사거리,국가유공자,22,0,0,0,1,0,2,1,2,0,0,7,1,0,1,3,1,0,1,1,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202307.0,1.0,학산사거리,국가유공자,13,0,0,0,9,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202308.0,41.0,인하대역(7번출구),국가유공자,34,0,0,0,1,1,3,3,2,4,2,2,1,3,2,3,3,2,1,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202309.0,24.0,(구)시민회관사거리,국가유공자,10,0,0,0,0,0,0,2,0,1,2,2,0,1,0,0,1,0,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202310.0,1.0,학산사거리,국가유공자,14,0,0,0,11,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202311.0,24.0,(구)시민회관사거리,국가유공자,18,0,0,0,0,0,2,3,1,1,2,4,1,0,1,0,0,0,1,1,1.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202312.0,24.0,(구)시민회관사거리,국가유공자,28,0,0,1,0,0,1,4,3,3,1,4,6,0,0,0,1,3,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202301.0,1.0,학산사거리,어린이,47,0,0,0,3,0,0,2,1,2,2,0,6,2,9,12,2,6,0,0,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202302.0,17.0,주안역,어린이,18,0,0,0,0,0,1,1,4,0,1,2,0,1,2,1,3,0,1,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202303.0,40.0,인하대역(7번출구),어린이,88,0,0,1,18,0,2,1,3,3,3,13,9,4,13,2,9,4,1,2,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202304.0,1.0,학산사거리,어린이,79,0,0,1,1,0,2,1,1,1,6,25,7,20,3,2,4,3,2,0,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202305.0,40.0,인하대역(7번출구),어린이,106,0,0,1,25,1,0,2,1,5,0,5,15,12,15,6,14,0,3,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202306.0,40.0,인하대역(7번출구),어린이,126,0,0,4,33,3,1,1,16,7,5,11,16,13,0,1,8,6,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202307.0,18.0,주안역,어린이,55,0,0,0,3,1,1,0,0,0,4,14,2,16,1,4,1,5,1,2,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202308.0,18.0,주안역,어린이,68,0,0,0,1,0,3,6,3,4,4,10,3,1,22,1,7,1,0,2,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202309.0,24.0,(구)시민회관사거리,어린이,51,0,0,4,7,0,1,2,7,5,4,4,3,4,7,2,0,0,0,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202310.0,1.0,학산사거리,어린이,50,0,0,0,0,0,3,3,0,0,1,10,14,5,2,7,2,1,1,1,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202311.0,18.0,주안역,어린이,23,0,0,0,4,1,1,1,0,2,3,2,1,1,2,0,1,0,2,2,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202312.0,41.0,인하대역(7번출구),어린이,127,0,0,0,3,0,0,0,2,15,12,22,17,23,6,8,11,6,0,2,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202301.0,40.0,인하대역(7번출구),일반인,5534,11,75,94,315,131,175,167,212,226,274,332,416,419,584,476,329,443,369,357,120.0,0.0,9.0,,
518,종점(병무청) - 종점(병무청),202302.0,24.0,(구)시민회관사거리,일반인,9730,80,209,337,724,456,351,502,543,557,482,650,593,735,982,537,510,477,485,355,165.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202303.0,24.0,(구)시민회관사거리,일반인,12005,137,260,801,986,518,438,537,583,569,618,818,849,981,1083,580,578,543,536,416,174.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202304.0,24.0,(구)시민회관사거리,일반인,11657,141,244,811,821,502,408,529,609,586,601,752,876,843,1143,603,598,515,514,385,176.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202305.0,40.0,인하대역(7번출구),일반인,5981,18,63,139,318,145,178,204,248,226,298,398,474,460,746,390,362,338,490,330,152.0,0.0,4.0,,
518,종점(병무청) - 종점(병무청),202306.0,24.0,(구)시민회관사거리,일반인,11307,120,258,601,872,547,443,547,580,625,561,653,816,907,1069,484,571,537,531,393,192.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202307.0,24.0,(구)시민회관사거리,일반인,11669,160,272,657,917,510,474,576,670,582,568,643,773,937,1175,531,556,560,548,380,180.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202308.0,24.0,(구)시민회관사거리,일반인,11771,117,279,753,893,494,467,546,651,589,537,680,797,968,1134,616,600,579,524,378,169.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202309.0,24.0,(구)시민회관사거리,일반인,11733,147,285,816,830,583,437,581,649,522,548,647,826,948,1081,589,561,573,579,364,167.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202310.0,18.0,주안역,일반인,6411,79,178,216,302,267,181,227,293,318,343,403,375,401,491,517,429,442,398,349,202.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202311.0,24.0,(구)시민회관사거리,일반인,12077,141,248,744,816,563,479,546,670,613,569,732,769,994,1223,549,601,636,639,390,155.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202312.0,41.0,인하대역(7번출구),일반인,5912,30,64,94,365,133,146,207,220,252,310,371,415,403,691,379,455,396,386,491,98.0,0.0,6.0,,
518,종점(병무청) - 종점(병무청),202301.0,19.0,석암초등학교앞,장애인,29,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202302.0,19.0,석암초등학교앞,장애인,15,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202303.0,19.0,석암초등학교앞,장애인,35,0,0,17,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202304.0,19.0,석암초등학교앞,장애인,31,0,0,15,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202305.0,19.0,석암초등학교앞,장애인,49,0,0,15,0,0,1,1,4,1,0,2,0,3,1,0,0,0,0,21,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202306.0,19.0,석암초등학교앞,장애인,35,0,0,10,1,0,1,0,3,2,0,0,0,4,0,1,0,0,2,11,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202307.0,19.0,석암초등학교앞,장애인,34,0,0,10,0,1,0,1,4,3,1,0,0,5,0,0,0,0,0,9,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202308.0,19.0,석암초등학교앞,장애인,38,0,0,12,1,0,1,1,0,2,3,2,1,1,0,0,0,0,1,13,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202309.0,19.0,석암초등학교앞,장애인,32,0,0,14,0,0,1,3,0,1,0,0,1,0,0,0,0,0,2,10,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202310.0,19.0,석암초등학교앞,장애인,35,0,0,10,1,0,0,1,3,1,1,1,0,0,1,0,0,0,1,15,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202311.0,19.0,석암초등학교앞,장애인,30,0,0,8,3,0,0,1,3,0,2,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202312.0,19.0,석암초등학교앞,장애인,44,0,0,12,2,1,2,0,6,3,0,1,0,1,0,0,0,0,0,16,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202301.0,1.0,학산사거리,청소년,537,2,4,1,4,16,5,9,28,36,30,39,55,36,38,38,27,78,35,56,0.0,0.0,0.0,,
518,종점(병무청) - 종점(병무청),202302.0,40.0,인하대역(7번출구),청소년,827,0,2,7,19,11,23,22,49,37,65,53,73,43,78,71,68,74,72,55,5.0,0.0,0.0,,
